EVENT CATEGORY,EVENT GROUP,EVENT SUBGROUP,EVENT TYPE,PLACE,Province/Territory,EVENT START DATE,FATALITIES,INJURED/INFECTED,EVACUATED,ESTIMATED TOTAL COST,NORMALIZED TOTAL COST,EVENT END DATE,FEDERAL DFAA PAYMENTS,PROVINCIAL DFAA PAYMENTS,PROVINCIAL DEPARTMENT PAYMENTS,MUNICIPAL COSTS,OGD COSTS,INSURANCE PAYMENTS,NGO PAYMENTS,UTILITY/PEOPLE AFFECTED,MAGNITUDE,provinces_level,event_id,event_duration,avg_year_of_event,closest_year,population,total_event_population,prop_pop_weight,proportional_FATALITIES,proportional_INJURED/INFECTED,proportional_EVACUATED,proportional_ESTIMATED TOTAL COST,proportional_NORMALIZED TOTAL COST,proportional_FEDERAL DFAA PAYMENTS,proportional_PROVINCIAL DFAA PAYMENTS,proportional_PROVINCIAL DEPARTMENT PAYMENTS,proportional_MUNICIPAL COSTS,proportional_OGD COSTS,proportional_INSURANCE PAYMENTS,proportional_NGO PAYMENTS,proportional_UTILITY/PEOPLE AFFECTED
Disaster,Natural,Meteorological - Hydrological,Flood,Peace River AB,AB,1992-02-28 00:00:00,0.0,0.0,3800.0,2866371.0,3255378.5,1992-03-04 00:00:00,0.0,0.0,2866371.0,0.0,0.0,0.0,0.0,0.0,0.0,single,374,5,1992,1991,2545553,2545553.0,1.0,0.0,0.0,3800.0,2866371.0,3255378.5,0.0,0.0,2866371.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Lethbridge AB,AB,1992-01-01 00:00:00,0.0,0.0,0.0,219277.0,249036.0,1992-01-01 00:00:00,0.0,0.0,219277.0,0.0,0.0,0.0,0.0,0.0,0.0,single,378,0,1992,1991,2545553,2545553.0,1.0,0.0,0.0,0.0,219277.0,249036.0,0.0,0.0,219277.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storm - Unspecified / Other,Central Ontario,ON,1991-11-30 00:00:00,0.0,0.0,0.0,5982309.0,6892660.4,1991-11-30 00:00:00,0.0,0.0,0.0,0.0,0.0,5982309.0,0.0,0.0,0.0,single,379,0,1991,1991,10084885,10084885.0,1.0,0.0,0.0,0.0,5982309.0,6892660.4,0.0,0.0,0.0,0.0,0.0,5982309.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storm - Unspecified / Other,Vernon BC,BC,1991-10-16 00:00:00,0.0,0.0,0.0,4396737.0,5065805.7,1991-10-16 00:00:00,0.0,0.0,0.0,0.0,0.0,4396737.0,0.0,0.0,0.0,single,381,0,1991,1991,3282061,3282061.0,1.0,0.0,0.0,0.0,4396737.0,5065805.7,0.0,0.0,0.0,0.0,0.0,4396737.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Northwestern British Columbia,BC,1991-10-08 00:00:00,0.0,0.0,0.0,0.0,0.0,1991-10-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4150761.0,0.0,single,382,6,1991,1991,3282061,3282061.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4150761.0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Calgary AB,AB,1991-09-07 00:00:00,0.0,0.0,0.0,884595372.0,1019207711.0,1991-09-07 00:00:00,0.0,0.0,9289467.0,496865521.0,0.0,378440384.0,0.0,0.0,0.0,single,383,0,1991,1991,2545553,2545553.0,1.0,0.0,0.0,0.0,884595372.0,1019207711.0,0.0,0.0,9289467.0,496865521.0,0.0,378440384.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Southwestern British Columbia,BC,1991-08-29 00:00:00,0.0,0.0,0.0,17300120.0,19932747.0,1991-09-01 00:00:00,1002312.0,3934593.0,12363215.0,0.0,0.0,0.0,0.0,0.0,0.0,single,384,3,1991,1991,3282061,3282061.0,1.0,0.0,0.0,0.0,17300120.0,19932747.0,1002312.0,3934593.0,12363215.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Tornado,Maskinongé QC,QC,1991-08-27 00:00:00,0.0,15.0,0.0,52603727.0,60608642.0,1991-08-27 00:00:00,0.0,0.0,2206439.0,29751766.0,0.0,20645522.0,0.0,0.0,0.0,single,385,0,1991,1991,6895963,6895963.0,1.0,0.0,15.0,0.0,52603727.0,60608642.0,0.0,0.0,2206439.0,29751766.0,0.0,20645522.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,Southern New Brunswick,NB,1991-08-19 00:00:00,2.0,0.0,0.0,7021214.0,8089659.6,1991-08-19 00:00:00,0.0,0.0,0.0,0.0,7021214.0,0.0,0.0,0.0,0.0,single,386,0,1991,1991,723900,723900.0,1.0,2.0,0.0,0.0,7021214.0,8089659.6,0.0,0.0,0.0,0.0,7021214.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Red Deer AB,AB,1991-07-03 00:00:00,0.0,0.0,0.0,40387745.0,46533706.2,1991-07-03 00:00:00,0.0,0.0,9280084.0,0.0,0.0,31107661.0,0.0,0.0,0.0,single,387,0,1991,1991,2545553,2545553.0,1.0,0.0,0.0,0.0,40387745.0,46533706.2,0.0,0.0,9280084.0,0.0,0.0,31107661.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Wildfire,"Betsiamites, Ragueneau et Baie-Comeau QC",QC,1991-06-29 00:00:00,0.0,0.0,4035.0,0.0,0.0,1991-06-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,388,0,1991,1991,6895963,6895963.0,1.0,0.0,0.0,4035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Old Crow YT,YT,1991-05-08 00:00:00,0.0,0.0,0.0,546692.0,629884.3,1991-05-09 00:00:00,518222.0,28470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,389,1,1991,1991,27797,27797.0,1.0,0.0,0.0,0.0,546692.0,629884.3,518222.0,28470.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Chaudière River QC,QC,1991-04-07 00:00:00,0.0,0.0,1000.0,3682004.0,4242309.0,1991-04-08 00:00:00,0.0,0.0,3682004.0,0.0,0.0,0.0,0.0,0.0,0.0,single,390,1,1991,1991,6895963,6895963.0,1.0,0.0,0.0,1000.0,3682004.0,4242309.0,0.0,0.0,3682004.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Geological,Landslide,Notre-Dame de Pierreville QC,QC,1991-04-01 00:00:00,0.0,0.0,0.0,304756.0,351131.9,1991-04-01 00:00:00,0.0,0.0,304756.0,0.0,0.0,0.0,0.0,0.0,0.0,single,391,0,1991,1991,6895963,6895963.0,1.0,0.0,0.0,0.0,304756.0,351131.9,0.0,0.0,304756.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Tornado,Sarnia ON,ON,1991-03-27 00:00:00,0.0,0.0,0.0,28310657.0,32618800.5,1991-03-27 00:00:00,0.0,0.0,0.0,0.0,0.0,28310657.0,0.0,1560000.0,0.0,single,392,0,1991,1991,10084885,10084885.0,1.0,0.0,0.0,0.0,28310657.0,32618800.5,0.0,0.0,0.0,0.0,0.0,28310657.0,0.0,1560000.0
Disaster,Natural,Meteorological - Hydrological,Avalanche,Bugaboo Glacier Provincial Park BC,BC,1991-03-12 00:00:00,9.0,0.0,0.0,0.0,0.0,1991-03-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,393,0,1991,1991,3282061,3282061.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Madeleine Islands QC,QC,1990-12-16 00:00:00,8.0,2.0,0.0,397070.0,483169.4,1990-12-16 00:00:00,0.0,0.0,0.0,0.0,397070.0,0.0,0.0,0.0,0.0,single,395,0,1990,1991,6895963,6895963.0,1.0,8.0,2.0,0.0,397070.0,483169.4,0.0,0.0,0.0,0.0,397070.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Newfoundland,NL,1990-12-09 00:00:00,0.0,0.0,0.0,2327777.0,2832524.6,1990-12-09 00:00:00,1029958.0,1297819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,396,0,1990,1991,568475,568475.0,1.0,0.0,0.0,0.0,2327777.0,2832524.6,1029958.0,1297819.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Southwestern British Columbia,BC,1990-11-08 00:00:00,0.0,0.0,309.0,29426861.0,35807685.5,1990-11-13 00:00:00,7343629.0,7053719.0,15029513.0,0.0,0.0,0.0,0.0,412941.0,0.0,single,397,5,1990,1991,3282061,3282061.0,1.0,0.0,0.0,309.0,29426861.0,35807685.5,7343629.0,7053719.0,15029513.0,0.0,0.0,0.0,0.0,412941.0
Disaster,Natural,Meteorological - Hydrological,Tornado,Southern Ontario,ON,1990-08-29 00:00:00,0.0,6.0,0.0,792167.0,963937.9,1990-08-29 00:00:00,0.0,0.0,511000.0,281167.0,0.0,0.0,0.0,0.0,0.0,single,398,0,1990,1991,10084885,10084885.0,1.0,0.0,6.0,0.0,792167.0,963937.9,0.0,0.0,511000.0,281167.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Woodstock NB,NB,1990-08-01 00:00:00,0.0,0.0,0.0,1666667.0,2028061.6,1990-08-01 00:00:00,0.0,0.0,1666667.0,0.0,0.0,0.0,0.0,0.0,0.0,single,399,0,1990,1991,723900,723900.0,1.0,0.0,0.0,0.0,1666667.0,2028061.6,0.0,0.0,1666667.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Old Crow YT,YT,1990-07-20 00:00:00,0.0,0.0,210.0,7925848.0,9644463.0,1990-07-20 00:00:00,0.0,0.0,7591444.0,334404.0,0.0,0.0,0.0,0.0,0.0,single,401,0,1990,1991,27797,27797.0,1.0,0.0,0.0,210.0,7925848.0,9644463.0,0.0,0.0,7591444.0,334404.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Calgary AB,AB,1990-07-09 00:00:00,0.0,0.0,0.0,19295404.0,23479356.4,1990-07-09 00:00:00,0.0,0.0,3016404.0,0.0,0.0,16279000.0,0.0,0.0,0.0,single,402,0,1990,1991,2545553,2545553.0,1.0,0.0,0.0,0.0,19295404.0,23479356.4,0.0,0.0,3016404.0,0.0,0.0,16279000.0,0.0,0.0
Disaster,Natural,Geological,Landslide,Joe Rich and Southern British Columbia,BC,1990-06-12 00:00:00,7.0,0.0,0.0,18208847.0,22157193.9,1990-06-12 00:00:00,4355578.0,5654135.0,8199134.0,0.0,0.0,0.0,0.0,0.0,0.0,single,403,0,1990,1991,3282061,3282061.0,1.0,7.0,0.0,0.0,18208847.0,22157193.9,4355578.0,5654135.0,8199134.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Western Alberta,AB,1990-05-25 00:00:00,1.0,0.0,221.0,22147336.0,26949692.0,1990-07-04 00:00:00,8229503.0,6395393.0,7522440.0,0.0,0.0,0.0,0.0,0.0,0.0,single,404,40,1990,1991,2545553,2545553.0,1.0,1.0,0.0,221.0,22147336.0,26949692.0,8229503.0,6395393.0,7522440.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Avalanche,Banff AB,AB,1990-02-11 00:00:00,4.0,0.0,0.0,0.0,0.0,1990-02-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,405,0,1990,1991,2545553,2545553.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Geological,Earthquake,Ungava Peninsula QC,QC,1989-12-25 00:00:00,0.0,0.0,0.0,0.0,0.0,1989-12-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,single,407,0,1989,1991,6895963,6895963.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Gulf of St. Lawrence QC,QC,1989-12-07 00:00:00,39.0,0.0,0.0,0.0,0.0,1989-12-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,409,0,1989,1991,6895963,6895963.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Southwestern British Columbia,BC,1989-11-08 00:00:00,0.0,0.0,28.0,3146918.0,4013582.6,1989-11-12 00:00:00,54716.0,3092202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,410,4,1989,1991,3282061,3282061.0,1.0,0.0,0.0,28.0,3146918.0,4013582.6,54716.0,3092202.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,Nova Scotia,NS,1989-09-10 00:00:00,1.0,0.0,0.0,0.0,0.0,1989-09-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,411,0,1989,1991,899942,899942.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Grande Prairie AB,AB,1989-08-23 00:00:00,0.0,0.0,0.0,0.0,0.0,1989-10-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,412,56,1989,1991,2545553,2545553.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Radisson QC,QC,1989-07-22 00:00:00,0.0,0.0,300.0,0.0,0.0,1989-07-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,413,0,1989,1991,6895963,6895963.0,1.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,"Harrow, Kent, Essex, Leamington counties ON",ON,1989-07-19 00:00:00,0.0,0.0,0.0,13807000.0,17609462.6,1989-07-20 00:00:00,0.0,0.0,0.0,0.0,0.0,13807000.0,0.0,0.0,0.0,single,414,1,1989,1991,10084885,10084885.0,1.0,0.0,0.0,0.0,13807000.0,17609462.6,0.0,0.0,0.0,0.0,0.0,13807000.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Tornado,Montmartre SK,SK,1989-07-01 00:00:00,0.0,0.0,0.0,0.0,0.0,1989-07-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,415,0,1989,1991,988928,988928.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Northern Manitoba,MB,1989-05-11 00:00:00,0.0,0.0,25000.0,18489862.0,23581989.8,1989-09-20 00:00:00,14174906.0,4314956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,416,132,1989,1991,1091942,1091942.0,1.0,0.0,0.0,25000.0,18489862.0,23581989.8,14174906.0,4314956.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Liard River NT,NT,1989-05-01 00:00:00,0.0,0.0,125.0,1094778.0,1396281.0,1989-05-09 00:00:00,852700.0,242078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,417,8,1989,1991,57649,57649.0,1.0,0.0,0.0,125.0,1094778.0,1396281.0,852700.0,242078.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Geomagnetic Storm,Province of Quebec,QC,1989-03-13 00:00:00,0.0,0.0,0.0,0.0,0.0,1989-03-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6925128.0,0.0,single,418,0,1989,1991,6895963,6895963.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6925128.0
Disaster,Natural,Meteorological - Hydrological,Flood,Albany and Attawapiskat River ON,ON,1989-01-01 00:00:00,0.0,0.0,1000.0,0.0,0.0,1989-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,421,0,1989,1991,10084885,10084885.0,1.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Geological,Earthquake,Saguenay region QC,QC,1988-11-25 00:00:00,0.0,0.0,0.0,37970666.0,50876426.1,1988-11-25 00:00:00,20891999.0,17078667.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,single,422,0,1988,1986,6532460,6532460.0,1.0,0.0,0.0,0.0,37970666.0,50876426.1,20891999.0,17078667.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Calgary AB,AB,1988-08-16 00:00:00,0.0,0.0,0.0,39827872.0,53364873.4,1988-08-16 00:00:00,156086.0,2544786.0,0.0,0.0,0.0,37127000.0,0.0,0.0,0.0,single,423,0,1988,1986,2365830,2365830.0,1.0,0.0,0.0,0.0,39827872.0,53364873.4,156086.0,2544786.0,0.0,0.0,0.0,37127000.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Lesser Slave Lake region AB,AB,1988-07-05 00:00:00,0.0,0.0,2800.0,35296621.0,47293506.2,1988-07-08 00:00:00,7787911.0,6008710.0,0.0,0.0,0.0,21500000.0,0.0,0.0,0.0,single,425,3,1988,1986,2365830,2365830.0,1.0,0.0,0.0,2800.0,35296621.0,47293506.2,7787911.0,6008710.0,0.0,0.0,0.0,21500000.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Norman Wells NT,NT,1988-06-29 00:00:00,0.0,0.0,0.0,0.0,0.0,1988-06-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,426,0,1988,1986,52235,52235.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Central and Southern Alberta,AB,1988-06-28 00:00:00,0.0,0.0,0.0,0.0,0.0,1988-06-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,427,1,1988,1986,2365830,2365830.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storm - Unspecified / Other,"Louiseville, Yamachiche and St.-Justin Region of Trois-Rivières QC",QC,1988-06-20 00:00:00,0.0,0.0,0.0,0.0,0.0,1988-06-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,428,0,1988,1986,6532460,6532460.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,"Lethbridge, Taber, Irma and Wainwright AB",AB,1988-06-04 00:00:00,0.0,0.0,0.0,0.0,0.0,1988-06-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,429,7,1988,1986,2365830,2365830.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Duck Mountain and Swan River MB,MB,1988-04-01 00:00:00,0.0,0.0,0.0,2323137.0,3112742.6,1988-04-01 00:00:00,619569.0,1703568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,430,0,1988,1986,1063015,1063015.0,1.0,0.0,0.0,0.0,2323137.0,3112742.6,619569.0,1703568.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Goulais River ON,ON,1988-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,1988-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,431,0,1988,1986,9101695,9101695.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Northern British Columbia,BC,1988-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,1988-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,432,0,1988,1986,2883370,2883370.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Whitedog Lake ON,ON,1988-01-01 00:00:00,0.0,0.0,500.0,0.0,0.0,1988-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,433,0,1988,1986,9101695,9101695.0,1.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Tornado,Edmonton AB,AB,1987-07-31 00:00:00,27.0,600.0,1700.0,181125959.0,252254255.3,1987-07-31 00:00:00,19948463.0,12800496.0,0.0,0.0,0.0,148377000.0,0.0,0.0,0.0,single,434,0,1987,1986,2365830,2365830.0,1.0,27.0,600.0,1700.0,181125959.0,252254255.3,19948463.0,12800496.0,0.0,0.0,0.0,148377000.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Montreal QC,QC,1987-07-14 00:00:00,2.0,0.0,0.0,64216681.0,89434618.5,1987-07-14 00:00:00,6473041.0,13065640.0,0.0,0.0,0.0,44678000.0,0.0,0.0,0.0,single,435,0,1987,1986,6532460,6532460.0,1.0,2.0,0.0,0.0,64216681.0,89434618.5,6473041.0,13065640.0,0.0,0.0,0.0,44678000.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Tornado,Winnipeg MB,MB,1987-07-06 00:00:00,0.0,0.0,0.0,0.0,0.0,1987-07-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,436,0,1987,1986,1063015,1063015.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Montreal QC,QC,1987-05-29 00:00:00,0.0,0.0,0.0,24891000.0,34665713.9,1987-05-29 00:00:00,0.0,0.0,0.0,0.0,0.0,24891000.0,0.0,0.0,0.0,single,437,0,1987,1986,6532460,6532460.0,1.0,0.0,0.0,0.0,24891000.0,34665713.9,0.0,0.0,0.0,0.0,0.0,24891000.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Valrita-Harty ON,ON,1987-05-13 00:00:00,0.0,0.0,800.0,0.0,0.0,1987-05-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,438,0,1987,1986,9101695,9101695.0,1.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Lake St. Clair ON,ON,1987-04-04 00:00:00,0.0,0.0,50.0,0.0,0.0,1987-04-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,439,0,1987,1986,9101695,9101695.0,1.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Perth-Andover NB,NB,1987-04-02 00:00:00,0.0,0.0,300.0,7872284.0,10963735.7,1987-04-02 00:00:00,5660456.0,2211828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,440,0,1987,1986,709445,709445.0,1.0,0.0,0.0,300.0,7872284.0,10963735.7,5660456.0,2211828.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Southcentral Quebec,QC,1987-03-28 00:00:00,0.0,0.0,300.0,0.0,0.0,1987-04-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,441,8,1987,1986,6532460,6532460.0,1.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Avalanche,Blue River BC,BC,1987-03-23 00:00:00,7.0,0.0,0.0,0.0,0.0,1987-03-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,442,0,1987,1986,2883370,2883370.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Winnipeg MB,MB,1986-11-07 00:00:00,2.0,0.0,0.0,0.0,0.0,1986-11-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,444,0,1986,1986,1063015,1063015.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,East Central British Columbia,BC,1986-08-01 00:00:00,0.0,0.0,0.0,0.0,0.0,1986-08-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,445,0,1986,1986,2883370,2883370.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,North-central Alberta,AB,1986-07-13 00:00:00,0.0,0.0,0.0,12843964.0,18678569.6,1986-07-24 00:00:00,6809368.0,6034596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,447,11,1986,1986,2365830,2365830.0,1.0,0.0,0.0,0.0,12843964.0,18678569.6,6809368.0,6034596.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Waswanipi reserve QC,QC,1986-06-02 00:00:00,0.0,0.0,500.0,0.0,0.0,1986-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,448,0,1986,1986,6532460,6532460.0,1.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Montreal QC,QC,1986-05-29 00:00:00,0.0,0.0,0.0,45473000.0,66129942.1,1986-05-29 00:00:00,0.0,0.0,0.0,0.0,0.0,45473000.0,0.0,0.0,0.0,single,449,0,1986,1986,6532460,6532460.0,1.0,0.0,0.0,0.0,45473000.0,66129942.1,0.0,0.0,0.0,0.0,0.0,45473000.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Winisk ON,ON,1986-05-16 00:00:00,2.0,0.0,129.0,0.0,0.0,1986-05-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,450,0,1986,1986,9101695,9101695.0,1.0,2.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
